track	chrom	start	end	value
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789382	49789413	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789413	49789423	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789423	49789436	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789436	49789465	4.9
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789465	49789504	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789504	49789505	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789505	49789567	15.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789567	49789573	18.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789573	49789586	15.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789586	49789615	13.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789615	49789654	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789654	49789655	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49789655	49789717	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49790321	49790336	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49790336	49790448	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49790448	49790471	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49790471	49790486	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49790486	49790598	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49790768	49790793	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49790793	49790918	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49790918	49790943	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49794309	49794459	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49796161	49796311	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49797215	49797274	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49797274	49797365	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49797365	49797424	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49797529	49797588	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49797588	49797679	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49797679	49797738	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49798358	49798508	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49799558	49799583	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49799583	49799708	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49799708	49799733	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49799929	49799940	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49799940	49800079	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49800079	49800090	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49801689	49801691	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49801691	49801839	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49801839	49801841	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49802848	49802958	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49802958	49802974	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49802974	49802988	13.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49802988	49802998	18.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49802998	49803028	13.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49803028	49803062	15.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49803062	49803108	20.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49803108	49803124	15.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49803124	49803138	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49803138	49803178	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49803178	49803212	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49803439	49803589	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49804657	49804714	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49804714	49804807	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49804807	49804864	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49806421	49806474	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49806474	49806530	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49806530	49806571	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49806571	49806624	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49806624	49806680	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49808237	49808387	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49809289	49809439	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49810207	49810357	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49810362	49813442	0.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49813442	49813484	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49813484	49813592	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49813592	49813594	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49813594	49813634	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49813634	49813744	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49813833	49813983	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49814529	49814641	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49814641	49814679	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49814679	49814791	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49814924	49814943	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49814943	49814960	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49814960	49815074	13.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49815074	49815093	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49815093	49815110	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49815184	49815334	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49816809	49816881	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49816881	49816959	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49816959	49817031	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49817592	49817742	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49819184	49819287	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49819287	49819334	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49819334	49819437	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49821748	49821757	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49821757	49821898	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49821898	49821907	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49822418	49822568	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49823307	49823457	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49823457	49824367	0.4
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49824537	49824625	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49824625	49824687	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49824687	49824775	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49825402	49825552	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49825647	49825797	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49827202	49827323	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49827323	49827352	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49827901	49828051	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49833329	49833406	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49833406	49833479	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49833479	49833556	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49835273	49835423	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49835969	49836074	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49836074	49836119	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49836119	49836224	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49836575	49836587	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49836587	49836725	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49836725	49836737	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49837047	49837049	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49837049	49837068	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49837068	49837197	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49837197	49837199	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49837199	49837218	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49837218	49838562	0.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49838562	49838600	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49838600	49838712	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49841253	49841274	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49841274	49841403	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49841403	49841424	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49841504	49841537	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49841537	49841654	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49841654	49842301	0.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49842301	49842451	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49844318	49844328	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49844328	49844468	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49844468	49844478	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49849100	49849164	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49849164	49849250	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49849250	49849314	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49853571	49853681	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49853681	49853721	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49853721	49853831	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49854269	49854288	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49854288	49854419	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49854419	49854438	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49854843	49854993	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49856808	49856958	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49857647	49857745	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49857745	49857895	5.3
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49860484	49860512	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49860512	49860634	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49860634	49860662	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49861799	49861949	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49862750	49862756	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49862756	49862900	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49862900	49862906	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49863170	49863229	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49863229	49863292	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49863292	49863379	7.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49863379	49863442	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49863632	49863633	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49863633	49863782	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49863782	49863783	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49864372	49864397	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49864397	49864522	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49864522	49864547	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49865646	49865796	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49867031	49867181	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49868593	49868620	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49868620	49868743	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49868743	49868770	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49869696	49869846	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49870615	49870765	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49871016	49871166	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49876412	49876562	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49876782	49876932	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49878196	49878236	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49878236	49878299	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49878299	49878346	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49878346	49878386	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49878386	49878449	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49878513	49878591	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49878591	49878663	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49878663	49878741	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49882996	49883146	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49885280	49885430	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49885647	49886081	0.8
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49886081	49886231	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49887740	49887866	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49887866	49887890	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49887890	49888016	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49888072	49888150	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49888150	49888300	5.6
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49889947	49890097	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49890787	49890937	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49893686	49893697	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49893697	49893836	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49893836	49893847	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49897857	49897998	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49897998	49898007	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49898007	49898148	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49899456	49899601	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49899601	49899606	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49899606	49899751	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49900032	49900091	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49900091	49900182	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49900182	49900241	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49900664	49900814	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49901474	49901624	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49904907	49905057	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49905418	49905450	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49905450	49905568	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49905568	49905600	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49905742	49905753	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49905753	49905892	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49905892	49905903	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49906447	49906597	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49907826	49907976	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49910973	49911123	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49911431	49911581	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49914043	49914109	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49914109	49914193	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49914193	49915389	0.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49915389	49915539	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49915545	49915556	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49915556	49915686	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49915686	49915695	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49915695	49915706	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49915706	49915836	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49916274	49916424	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49916506	49916618	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49916618	49916656	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49916656	49916768	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49916768	49918984	0.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49918984	49918999	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49918999	49919040	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49919040	49919134	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49919134	49919155	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49919155	49919190	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49919190	49919305	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49920804	49920954	3.1
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49920954	49921048	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49922538	49922688	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49923152	49923210	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49923210	49923302	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49923302	49923360	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49924719	49924769	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49924769	49924869	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49924869	49924919	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49925716	49925866	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49927305	49927368	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49927368	49927455	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49927455	49927518	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49927518	49927669	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49928157	49928307	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49929643	49929793	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49929883	49929980	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49929980	49930033	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49930033	49930618	0.4
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49930618	49930708	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49930708	49930768	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49930768	49930858	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49932617	49932700	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49932700	49932767	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49932767	49932850	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49932985	49932991	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49932991	49933135	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49933135	49933141	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49933925	49934075	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49934611	49934698	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49934698	49934761	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49934761	49934848	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49938318	49938431	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49938431	49938468	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49938468	49938581	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49939222	49939372	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49941718	49941868	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49943251	49943401	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49945362	49945512	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49946506	49947322	0.4
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49947322	49947472	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49948855	49948903	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49948903	49949005	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49949005	49949053	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49949138	49949288	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49949288	49949716	0.8
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950179	49950209	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950209	49950229	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950229	49950329	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950329	49950342	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950342	49950359	11.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950359	49950379	6.7
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950379	49950492	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950573	49950644	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950644	49950723	9.0
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49950723	49950794	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49951684	49951834	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49951962	49952112	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49953160	49953310	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49953477	49953504	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49953504	49953627	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49953627	49953654	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49954868	49954884	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49954884	49955018	4.5
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49955018	49955034	2.2
GSE64703_Sox10_SN_run204.ucsc.bedGraph.gz	chr10	49955470	49955620	4.5
